time,Jag 10 set,Jag 10 voltage,Jag 10 current,Jag 9 set,Jag 9 voltage,Jag 9 current,intake,Jag 5 set,Jag 5 voltage,Jag 5 current,Jag 4 set,Jag 4 voltage,Jag 4 current,Jag 3 set,Jag 3 voltage,Jag 3 current,Jag 2 set,Jag 2 voltage,Jag 2 current,Max speed,Left side,Right side
91.079395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-8.929688,29.488281,-1.000031,-8.964844,28.699219,-0.900906,-8.015625,26.203125,-0.900906,-7.000000,44.324219,12.416667,6.410256,-3.442341
91.195491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-8.613281,29.222656,-1.000031,-8.648438,29.093750,1.000000,8.609375,32.113281,1.000000,-10.757813,30.667969,12.416667,4.926108,-3.289474
91.311819,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,2.042969,0.000000,0.000000,0.000000,1.000000,8.503906,57.324219,1.000000,8.539063,58.898438,12.416667,3.478261,-3.460208
91.426404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,-1.000031,-8.156250,67.828125,-1.000031,-8.050781,47.871094,0.000000,0.000000,0.000000,12.416667,-2.574003,-2.272727
91.621428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,1.000000,8.925781,62.445313,0.601367,5.199219,45.242188,0.000000,0.000000,0.000000,12.416667,-0.090769,-1.213592
91.737389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.902005,-8.847656,59.292969,0.000000,0.000000,0.000000,12.416667,0.631114,1.197605
91.853398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,-1.000031,-8.437500,54.433594,1.000000,8.468750,61.656250,0.000000,0.000000,0.000000,12.416667,-0.701754,-1.672241
91.969532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,1.000000,8.398438,56.535156,-1.000031,-8.402344,60.871094,0.000000,0.000000,0.000000,12.416667,0.870701,-0.870701
92.084393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.146641,1.507813,25.152344,1.000000,9.101563,56.011719,0.000000,0.000000,0.000000,12.416667,-1.000500,1.024066
92.201428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,-1.000031,-5.804688,63.363281,-1.000031,-8.894531,45.769531,0.000000,0.000000,0.000000,12.416667,0.192419,-2.136752
92.336402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,-1.000031,-9.210938,73.343750,-0.206641,-2.058594,11.890625,0.000000,0.000000,0.000000,12.416667,0.667557,0.578871
92.478389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,1.000000,8.363281,78.859375,-0.506363,-4.664063,39.597656,0.000000,0.000000,0.000000,12.416667,0.506457,-1.538462
92.594400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,1.000000,8.539063,51.941406,1.000000,8.468750,60.476563,0.000000,0.000000,0.000000,12.416667,-0.714031,2.229654
92.709490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,-1.000031,-8.648438,62.578125,-0.832606,-7.347656,52.335938,0.000000,0.000000,0.000000,12.416667,0.607533,-0.239292
92.824394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000,6.535156,52.070313,1.000000,6.570313,47.476563,1.000000,6.359375,50.628906,1.000000,6.394531,67.566406,12.416667,-3.731343,3.048780
92.940447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-7.312500,55.355469,-1.000031,-7.558594,53.253906,-1.000031,-7.769531,56.535156,0.000000,0.000000,0.000000,12.416667,2.366864,4.000000
93.113399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-7.945313,48.265625,-1.000031,-8.050781,44.324219,1.000000,8.117188,54.171875,0.000000,0.000000,0.000000,12.416667,-0.537490,-4.424779
93.252522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000,7.941406,48.656250,1.000000,8.082031,44.195313,-0.960143,-8.035156,54.699219,0.000000,0.000000,0.000000,12.416667,0.780031,1.566171
93.366437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-8.226563,56.406250,-1.000031,-8.332031,52.726563,-0.508225,-4.488281,25.546875,0.000000,0.000000,0.000000,12.416667,-0.569314,-2.652520
93.483435,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000,8.328125,52.992188,1.000000,8.398438,48.656250,0.762474,5.519531,37.101563,0.000000,0.000000,0.000000,12.416667,-0.232153,3.921569
93.599388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-8.085938,66.253906,-1.000031,-8.226563,61.527344,-0.648488,-5.496094,10.578125,0.000000,0.000000,0.000000,12.416667,0.543626,-2.762431
93.716394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000,6.851563,73.738281,1.000000,7.203125,74.656250,-0.670431,-5.398438,28.171875,0.000000,0.000000,0.000000,12.416667,-1.418440,-1.640689
93.833399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-7.031250,65.597656,-1.000031,-7.136719,71.242188,0.763634,4.855469,31.851563,0.000000,0.000000,0.000000,12.416667,1.589825,2.270148
93.947394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000,6.675781,52.726563,1.000000,6.992188,68.750000,-0.559404,-4.425781,25.546875,0.000000,0.000000,0.000000,12.416667,0.849979,-4.219409
94.064394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-7.488281,36.707031,-1.000031,-6.890625,48.265625,0.809717,4.296875,39.597656,0.000000,0.000000,0.000000,12.416667,0.086170,4.773270
94.180462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,-1.000031,-8.296875,40.253906,-1.000031,9.734375,33.820313,-0.825068,-6.179688,49.707031,0.000000,0.000000,0.000000,12.416667,-0.775194,-4.524887
94.296432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1.000000,8.292969,56.929688,0.000000,0.000000,0.000000,1.000000,8.363281,57.191406,0.000000,0.000000,0.000000,12.416667,0.000000,2.205072
94.412396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,-0.599161,0.814996
94.526399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.159591
94.641431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
94.757398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
94.872394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
94.986485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
95.100430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
95.216507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
95.331676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
95.471812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
95.602623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
95.718390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
95.833382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
95.948630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
96.062416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
96.177389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
96.292441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
96.407401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
96.522400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
96.637404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
96.752395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
96.882399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
96.998484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
97.114383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
97.229527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
97.345447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
97.460516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
97.575382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
97.690392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
97.804466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
97.943392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
98.062492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
98.212613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
98.334385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
98.449400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
98.564394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
98.679396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
98.794382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
98.908663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
99.023394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
99.138391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
99.253383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
99.368627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
99.482402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
99.597392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
99.712568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
99.826460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
99.941663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
100.062400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
100.211834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
100.326394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
100.441445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
100.556396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
100.672813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
100.787399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
100.902397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
101.017387,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
101.132563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
101.247396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
101.362439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
101.477391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
101.592568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
101.742398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
101.862397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
101.978577,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
102.093495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
102.214439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
102.334440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
102.449406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
102.565395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
102.681388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
102.796418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
102.911569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
103.025394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
103.140393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
103.255385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
103.369404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
103.484399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
103.598566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
103.713499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
103.827394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
103.943476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
104.058477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
104.180388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
104.295386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
104.409408,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
104.524399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
104.662399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
104.777394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
104.892400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
105.006563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
105.122405,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
105.237439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
105.352403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
105.467405,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.416667,0.000000,0.000000
